ID,IntDate,Mode,STATE,PCODE,SA2,CED_AEC,CED_ABS,GCCSA,LGA,ID_2016,sampsrc,accesstype,PANEL_FLAG,CITIZEN,A1,A2_1,A2_2,A2_3,A2_4,A3,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A5,A6,A7_1,A7_2,A7_3,A7_4,A7_5,A7_6,A7_7,A7_8,A8_1,A8_2,A8_3,A8_4,A8_5,A8_6,A8_7,A9,A10,A11,A12_Order,A12_1,A12_2,A12_3,A12_4,A12_5,A12_8,A12_6,A12_7,A13_Order,A13_1,A13_2,A13_4,A13_5,A13_6,B1,B1_other,B2,B3,B4,B5,B6,B7,B8_1,B8_2,B8_3,B8_4,B8_5,B9_1,B9_1_other,B9_2,B9_2_other,B10,B11_1,B11_2,B12,B13,B13A,B14,B15_1,B15_2,B15_3,B15_4,B15_5,B15_6,B15_7,B15_8,B16,B17,B18_1,B18_2,B18_3,B18_4,B19_1,B19_2,B20_1,B20_2,B21_1,B21_2,C1_1,C1_2,C1_3,C1_4,C1_5,C2_Order,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_9,C3_Order,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_7,C3_8,C3_9,C4,C5,C6,C7,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,C9,C10,C11,C12,C13_Order,C13_1,C13_2,C13_3,C13_4,D1_Order,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D2_Order,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D3_1_Order,D3_1,D3_2_Order,D3_2,D4_1,D4_2,D5_1,D5_2,D6_1,D6_2,D7_1,D7_2,D8_Order,D8_1,D8_2,D8_3,D8_4,D8_5,D8_6,D8_7,D8_8,D8_9,D8_10,D9_1,D9_2,D10_Order,D10_1,D10_2,D10_3,D10_4,D10_5,D10_6,D11_Order,D11_1,D11_2,D11_3,D12,D13,D14,E1,E2_Order,E2_1,E2_2,E2_3,E2_4,E2_5,E2_6,E2_7,E3,E4,E5,E6_Order,E6_1,E6_2,E6_3,E6_4,E6_5,E6_6,E6_7,E6_8,E7,E8_1_Order,E8_1,E8_2_Order,E8_2,E9_Order,E9_1,E9_2,E9_3,F1,F2,F3,F4,F5_Order,F5_1,F5_2,F5_3,F5_4,F5_5,F5_6,F6_Order,F6_1,F6_2,F6_3,F6_4,F7,F8_Order,F8_1,F8_2,F8_3,F8_4,F9,F10_Order,F10_1,F10_2,F10_3,F10_4,F10_5,F10_6,G1,G2,G3,G4,G4_other,G5_Work,G5_A,G5_B,G5_C,G5_Code,G5_D,G5_E,G5_F,G6,H1,H2,AGE,H3_1,H3_2,H3_3,H4,H5_1,H5_2,H6,H6_other,H7,H8,I1,I1_other,I2_Work,I2_A,I2_B,I2_Code_2d,I2_Code_4d,I3,I4,I5,I6,I6_other,J1,J2,J3,J4,J5,J6,J7,J8_1,J8_2,J8_3,J8_4,J8_5,J8_6,J8_7,J8_8,J9,W0,W1,W2,W3,W4,W5,W6,doutcome,devicetype,devicedets,dem_age_ed,dem_age4,dem_age5_16,dem_ed,dem_gen,dem_gen_16,dem_home,dem_location,dem_st6_16,dem_vo4_16,wt_crs_gnaf,wt_lo_aec,wt_lo_enrol,wt_lo_gnaf,wt_pooled,StateMap
219810427,06-JUN-2019,2,2,3036,Keilor,321,214,3,21180,2144102,1,5,2,1,1,3,1,3,4,1,3,3,4,4,4,4,1,4,1,0,0,0,0,0,0,0, , , , , , , ,1,1,3,"_5,_2,_1,_3,_6,_4,_97,_na",0,0,0,0,1,0,0,0,"_2,_1,_3,_97,_na",0,0,0,1,0,2, ,2,1,1,2,4,1,4,8,3,9,1,2, ,2, ,3, , ,2,1,2,2,0,1,1,0,0,0,0,0,4,5,2,7,0,5,2,998,2,998,2,998,2,5,5,4,5,"b,a,i,f,d,g,h,e,c",3,2,3,3,3,4,3,4,3,"b,a,i,f,d,g,h,e,c",2,2,3,3,2,2,2,3,3,4,2,2,3,2,2,2,2,2,2,4,3,3,5,"c,d,b,a",2,3,3,2,"g,c,f,i,e,h,b,j,a,d",2,3,1,1,2,1,1,1,2,2,"g,c,f,i,e,h,b,j,a,d",998,998,1,1,3,1,3,1,3,3,"_7,_3,_6,_9,_5,_8,_2,_10,_1,_4,_na",8,"_7,_3,_6,_9,_5,_2,_10,_1,_4,_na",6,4,4,2,2,4,5,2,3,"g,c,f,i,e,h,b,j,a,d",2,2,2,4,3,3,3,2,2,2,97,5,"e,a,b,c,f,d",2,4,1,2,5,2,"b,a,c",5,5,4,5,1,1,5,"a,c,e,b,d,f,g",3,3,4,5,3,5,3,1,1,3,"g,c,d,h,a,b,e,f",2,2,1,4,4,2,2,2,1,"_3,_4,_2,_1,_na",4,"_3,_4,_2,_1,_na",3,"b,a,c",3,3,3,3,1,2,3,"e,a,b,c,f,d",3,3,3,3,3,3,"c,d,b,a",4,4,2,4,3,"c,d,b,a",4,2,4,2,1,"e,a,b,c,f,d",1,2,2,1,1,998,14,0,1,5, ,1,Airline Ground Handling Mamager,Management and Supervision of
  staff handling International
  passenger and commercial traffic
  for Qantas at Tullamarine Airport.,Commercial Aviation.,1000,2,2,1,2,1,1935,84,1101,1101,1101,2,1,2,7, ,6,3, , , , , , , , , , , , ,1,1,2,2,5,2,3,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,1,0,8,6,4,5,2,1,1,1,21,2,2, ,.370814310441325,.364586858676287, ,.404799998733788,2
219810428,20-MAY-2019,2,2,3150,Wheelers Hill,217,221,3,24970,2146564,1,4,1,1,1,1,1,4,1,1,2,2,4,4,4,4,2,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,4,"_5,_2,_1,_3,_4,_6,_97,_na",1,1,0,0,1,1,0,0,"_2,_3,_1,_97,_na",0,0,0,1,0,1, ,1,1,1,2,2,1,7,7,1,7,0,1, ,1, ,2, , ,1,1,1,1,0,0,0,0,0,1,0,0,2,1,10,0,2,0,1,1,1,2,1,1,10,0,3,0,0,"b,f,d,h,a,c,e,g,i",1,1,1,1,1,1,1,1,1,"b,f,d,h,a,c,e,g,i",3,2,3,3,1,4,3,4,4,1,1,4,4,1,2,2,2,2,2,1,1,1,2,"a,d,c,b",3,4,3,3,"a,j,i,g,c,f,h,d,b,e",1,2,2,1,1,2,3,3,1,1,"a,j,i,g,c,f,h,d,b,e",2,2,2,2,2,2,2,2,2,2,"_1,_10,_9,_7,_3,_6,_8,_4,_2,_5,_na",1,"_10,_9,_7,_3,_6,_8,_4,_2,_5,_na",10,3,2,2,1,3,2,1,1,"a,j,i,g,c,f,h,d,b,e",3,3,4,3,2,3,3,2,2,3,97,97,"e,b,a,c,d,f",1,1,3,5,1,5,"b,c,a",3,3,2,10,4,4,3,"f,d,b,e,c,a,g",2,3,3,3,2,3,3,1,1,1,"e,c,h,d,g,a,f,b",5,5,1,5,1,2,3,5,4,"_1,_4,_3,_2,_na",1,"_1,_4,_3,_2,_na",4,"b,c,a",4,3,5,3,2,1,1,"e,b,a,c,d,f",3,3,3,3,3,3,"a,d,c,b",2,4,2,3,4,"a,d,c,b",2,2,5,1,4,"e,b,a,c,d,f",1,2,2,1,2,2,16,6,2,5, ,1,TAFE Teaching Department Manager,Planning
Managing
Budgeting
Marketing
Selling/planning and conducting commercial training,Education,1344,2,3,1,2,2,1950,69,1101,1101,1101,2,1,1,7, ,6,2,5, ,1,TAFE teaching department manager,Same as mine main tasks,13,1344,3,1,2,1, ,1,2,1,2,5,999,5,0,0,0,0,0,0,1,0,1,1,2,1,2,1,2,1,1,2,6,3,4,5,1,2,1,1,21,2,1, ,.588597130814717,.565957032405836, ,.282099542462167,2
219810429,21-MAY-2019,2,2,3079,Heidelberg West,220,224,3,20660,2146822,1,4,1,1,2,2,3,1,4,2,2,4,4,4,4,4,4,4,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,4,"_6,_1,_3,_4,_2,_5,_97,_na",0,0,0,0,0,0,1,0,"_3,_1,_2,_97,_na",0,0,0,1,0,1, ,2,2,4,2,4,2,4,4,7,2,9,1, ,2, ,2, , ,2,1,1,1,0,0,1,0,0,0,0,0,4,2,7,4,6,0,2,2,1,998,2,2,8,5,5,6,2,"f,a,g,i,b,d,h,c,e",2,2,1,1,2,2,1,4,2,"f,a,g,i,b,d,h,c,e",2,3,2,2,4,2,2,4,3,3,2,1,2,2,1,2,2,1,2,4,3,3,5,"b,a,c,d",2,2,4,1,"h,a,g,d,f,j,b,e,c,i",2,3,1,2,3,2,3,2,2,2,"h,a,g,d,f,j,b,e,c,i",2,3,2,2,2,2,3,2,2,2,"_8,_1,_7,_4,_6,_10,_2,_5,_3,_9,_na",1,"_8,_7,_4,_6,_10,_2,_5,_3,_9,_na",3,3,3,2,2,3,3,2,2,"h,a,g,d,f,j,b,e,c,i",2,1,3,4,3,2,1,1,3,4,97,97,"f,a,c,d,b,e",4,2,1,1,2,1,"c,a,b",4,3,3,5,2,2,2,"e,a,d,g,c,b,f",3,1,3,4,2,2,3,2,2,1,"f,d,e,g,b,c,h,a",1,4,1,4,2,1,2,3,2,"_2,_1,_3,_4,_na",1,"_2,_1,_3,_4,_na",4,"c,a,b",4,4,4,2,3,2,2,"f,a,c,d,b,e",2,3,1,2,2,2,"b,a,c,d",3,5,2,2,4,"b,a,c,d",4,2,4,2,3,"f,a,c,d,b,e",1,1,2,1,2,1,17,999,6,5, ,999,999,999,999,99999, , , , ,2,1947,72,1101,1101,1101,2,998,998,3, ,3,2,5, ,1,trade teacher,teaching,24,2422,3,2,1,2, ,1,1,2,2,5,11,1,0,0,0,0,0,0,1,0,1,1,3,1,3,1,2,1,1,0,12,6,4,5,2,2,2,1,21,2,2, ,.937210492455003,.645829275537796, ,.53026389721113,2
219810430,06-JUN-2019,2,2,3758,Wallan,226,231,3,24850,2152958,1,1,1,1,1,2,2,3,1,1,1,2,2,2,2,2,3,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,4,"_4,_5,_1,_3,_6,_2,_97,_na",1,0,0,0,0,0,0,0,"_1,_3,_2,_97,_na",0,1,0,0,0,1, ,2,1,1,2,4,1,4,7,0,8,0,1, ,1, ,2, , ,1,1,1,1,1,0,0,0,0,0,0,0,3,1,8,0,8,0,998,2,1,2,1,2,8,0,8,5,0,"a,i,g,d,e,f,b,h,c",1,2,1,2,1,2,2,3,2,"a,i,g,d,e,f,b,h,c",2,3,3,3,3,4,2,4,4,4,2,2,3,2,2,2,1,1,1,3,1,1,2,"a,d,b,c",5,3,3,2,"g,a,h,d,f,b,j,i,c,e",1,1,2,1,1,2,1,1,1,1,"g,a,h,d,f,b,j,i,c,e",2,2,2,3,2,2,2,1,2,2,"_7,_1,_8,_4,_6,_2,_10,_9,_3,_5,_na",10,"_7,_1,_8,_4,_6,_2,_9,_3,_5,_na",9,3,2,2,1,3,3,2,1,"g,a,h,d,f,b,j,i,c,e",2,2,3,2,2,3,3,2,1,3,4,3,"a,d,e,f,b,c",2,5,5,5,5,4,"a,c,b",3,4,2,7,1,2,3,"d,a,c,g,e,b,f",3,1,2,3,2,3,3,1,1,1,"a,d,f,e,g,c,b,h",4,4,1,5,1,1,3,2,1,"_1,_4,_2,_3,_na",2,"_1,_4,_2,_3,_na",1,"a,c,b",3,5,4,3,1,1,2,"a,d,e,f,b,c",3,3,1,3,3,1,"a,d,b,c",2,1,1,2,3,"a,d,b,c",2,2,4,2,1,"a,d,e,f,b,c",1,2,1,1,998,1,17,4,3,2, ,1,Office Administration Manager,"Book Keeping, HR, all admin requirements",Funded by state government to liaise with  schools & businesses in regional communities to stimulate & develop better outcomes for disengaged youth (15-25),5121,2,2,1,2,2,1953,66,1101,1101,1101,2,1,1,1, ,5,2,1, ,1,Sales Manager - Real Estate,Sales & staff management,61,6121,2,1,2,1, ,1,2,2,2,2,17,1,0,0,0,0,0,0,1,0,1,1,2,1,2,1,1,1,1,0,8,3,4,4,1,2,2,1,21,2,1, ,.563951623584952,.749463626657615, ,.458648616050933,2
219810431,21-MAY-2019,2,2,3028,Altona Meadows,212,215,3,23110,2155274,1,4,2,2,1,3,1,2,4,2,2,4,3,4,4,4,2,2,1,0,0,0,0,0,0,0, , , , , , , ,1,1,4,"_1,_3,_2,_4,_5,_6,_97,_na",0,1,0,0,0,0,0,0,"_3,_2,_1,_97,_na",0,0,0,1,0,6, , ,2,5,2,1,2,4,10,0,7,4,4, ,4, ,2,2,1,2,6,4,4,0,0,0,0,1,0,0,0,2,5,4,6,2,8,1,2,1,1,2,1,8,4,6,8,2,"c,h,b,e,f,d,i,g,a",1,2,1,1,1,2,1,2,1,"c,h,b,e,f,d,i,g,a",2,2,3,2,2,1,3,3,2,4,3,3,3,2,1,2,2,1,2,4,4,2,4,"a,b,d,c",1,5,2,2,"c,e,a,i,d,j,f,h,g,b",1,2,1,1,1,1,2,1,1,1,"c,e,a,i,d,j,f,h,g,b",2,2,3,1,2,1,2,3,2,2,"_3,_5,_1,_9,_4,_10,_6,_8,_7,_2,_na",9,"_3,_5,_1,_4,_10,_6,_8,_7,_2,_na",4,2,4,2,2,2,4,2,2,"c,e,a,i,d,j,f,h,g,b",1,2,3,5,3,3,4,5,1,3,97,2,"c,a,e,b,f,d",1,4,2,3,4,3,"c,b,a",4,3,3,5,2,2,4,"f,b,g,a,d,e,c",3,3,2,4,3,2,4,1,1,3,"a,d,h,g,e,b,c,f",1,1,2,4,1,1,3,5,1,"_1,_2,_4,_3,_na",2,"_1,_2,_4,_3,_na",4,"c,b,a",2,5,5,3,3,1,1,"c,a,e,b,f,d",3,3,1,3,3,3,"a,b,d,c",4,5,1,2,3,"a,b,d,c",2,1,4,1,1,"c,a,e,b,f,d",1,2,1,1,2,1,18,0,6,5, ,1,telecom technician,Run main frame in telephone exchange,Telecomunications,3424,5,2,2,2,1,1957,62,2100,2100,2100,2,2,2,7, ,6,2,2, ,1,Teacher,Teaching English to migrants,24,2493,3,2,2,6, ,1,2,2,3,5,3,2,0,0,0,0,0,0,1,0,1,1,2,2,1,1,1,1,1,0,12,5,3,4,2,1,1,1,21,2,1, ,.303511708456133,.307740223459461, ,.31306823932898,2
219810432,21-MAY-2019,2,2,3033,Keilor,225,230,3,21180,2156811,1,4,1,1,2,4,3,3,4,3,3,4,4,4,4,4,4,1,1,0,0,0,0,0,0,0, , , , , , , ,1,1,4,"_6,_2,_5,_4,_1,_3,_97,_na",0,0,0,0,0,0,1,0,"_1,_2,_3,_97,_na",0,0,0,1,0,1, ,2,1,1,2,2,2,6,5,2,7,0,1, ,1, ,2, , ,2,1,1,1,1,0,0,0,0,0,0,0,3,1,9,0,5,3,1,2,1,2,1,998,8,0,5,9,5,"d,b,i,a,h,f,g,c,e",1,2,1,2,2,2,1,2,2,"d,b,i,a,h,f,g,c,e",2,3,4,3,4,3,4,4,4,3,1,4,4,2,2,2,2,2,1,3,3,3,2,"d,a,b,c",5,5,4,3,"d,j,h,i,c,a,e,b,g,f",2,3,2,1,2,1,3,1,1,1,"d,j,h,i,c,a,e,b,g,f",2,3,3,2,2,2,3,3,2,2,"_4,_10,_8,_9,_3,_1,_5,_2,_7,_6,_na",9,"_4,_10,_8,_3,_1,_5,_2,_7,_6,_na",4,3,3,2,1,5,3,2,2,"d,j,h,i,c,a,e,b,g,f",2,3,2,4,2,3,3,1,3,3,97,4,"d,a,f,e,c,b",4,3,3,3,3,3,"a,b,c",5,3,3,5,3,2,5,"a,d,e,c,f,g,b",3,3,3,4,3,3,4,2,2,2,"h,f,d,g,a,b,e,c",5,1,3,5,3,3,3,3,2,"_4,_1,_2,_3,_na",3,"_4,_1,_2,_3,_na",4,"a,b,c",2,3,3,2,2,2,2,"d,a,f,e,c,b",3,3,3,3,3,3,"d,a,b,c",3,3,1,3,3,"d,a,b,c",3,2,3,2,1,"d,a,f,e,c,b",1,2,2,1,1,1,17,1,999,5, ,1,bank accountant,999,banking,2211,2,3,1,2,2,1952,67,1101,1101,1101,2,998,998,1, ,5,2,1, ,1,Town Planner,No answer,23,2326,3,1,2,2, ,1,2,2,4,5,20,1,0,0,0,0,0,0,1,0,1,1,2,1,1,1,2,1,1,0,12,6,4,4,2,2,2,1,21,2,1, ,.34788121798954,.357858025206701, ,.36728762029961,2
219810433,26-MAY-2019,2,2,3139,Wandin - Seville,204,206,3,27450,2159384,1,4,1,1,1,3,1,3,1,1,1,4,2,3,3,4,2,4,1,0,0,0,0,0,0,0, , , , , , , ,1,1,2,"_1,_3,_4,_6,_2,_5,_97,_na",0,1,0,0,0,0,0,0,"_3,_2,_1,_97,_na",0,0,0,1,0,2, ,1,1,1,2,4,2,4,8,3,9,1,2, ,2, ,2, , ,1,1,2,2,1,0,0,0,0,0,0,0,4,2,1,8,0,5,2,1,998,1,2,998,0,7,0,3,5,"c,d,a,b,f,h,e,g,i",3,3,3,3,3,3,3,4,4,"c,d,a,b,f,h,e,g,i",2,2,2,2,3,2,2,2,2,4,3,2,2,2,2,2,1,2,1,4,2,1,4,"d,c,a,b",2,3,2,2,"d,f,g,a,c,h,e,i,b,j",1,1,1,1,2,1,1,1,2,2,"d,f,g,a,c,h,e,i,b,j",1,1,1,1,3,1,1,1,1,2,"_4,_6,_7,_1,_3,_8,_5,_9,_2,_10,_na",1,"_4,_6,_7,_3,_8,_5,_9,_2,_10,_na",4,3,4,2,3,4,4,3,3,"d,f,g,a,c,h,e,i,b,j",1,1,3,5,2,5,2,2,2,2,3,2,"f,c,e,b,a,d",2,4,1,2,5,2,"c,b,a",5,5,5,3,1,1,4,"d,f,e,b,c,g,a",4,3,4,4,4,5,5,1,1,3,"d,a,c,f,e,h,g,b",5,2,3,3,4,2,2,2,1,"_4,_3,_1,_2,_na",2,"_4,_3,_1,_2,_na",3,"c,b,a",4,4,5,3,1,2,3,"f,c,e,b,a,d",3,3,3,3,3,3,"d,c,a,b",3,4,1,4,1,"d,c,a,b",5,1,5,1,2,"f,c,e,b,a,d",1,2,2,1,1,1,17,5,2,5, ,1,Education consultant,Curriculum development
Teacher training
Instructional design,Vocational education,2491,1,1,2,2,1,1947,72,1101,1101,1101,2,5,998,7, ,6,2,5, ,1,Critical care nurse,ICU nurse in charge,25,2543,3,1,1,2, ,1,2,2,2,5,10,1,0,0,0,0,0,0,1,0,1,1,2,1,1,1,2,1,1,0,12,3,4,5,1,1,1,1,21,2,2, ,.370814310441325,.364586858676287, ,.215852343903366,2
219810434,23-JUN-2019,2,2,3094,Montmorency - Briar Hill,220,224,3,20660,2160080,1,1,1,1,2,2,2,2,3,2,2,4,4,4,4,4,4,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,"_2,_5,_4,_1,_3,_6,_97,_na",0,0,0,0,0,0,1,0,"_1,_2,_3,_97,_na",0,0,0,1,0,2, ,2,1,2,4,2,2,3,8,2,8,1,2, ,2, ,1, , ,1,1,2,2,1,0,0,0,0,0,0,0,2,1,4,8,4,6,2,2,1,1,2,1,6,6,5,6,5,"d,i,f,h,b,a,g,c,e",2,2,2,2,2,2,2,3,2,"d,i,f,h,b,a,g,c,e",2,2,2,2,2,2,2,3,2,3,2,2,4,1,2,2,2,1,2,2,2,2,4,"c,d,a,b",4,2,4,2,"a,f,j,e,c,i,b,h,d,g",2,3,2,2,2,2,3,2,2,2,"a,f,j,e,c,i,b,h,d,g",1,1,1,1,1,1,1,1,1,1,"_1,_6,_10,_5,_3,_9,_2,_8,_4,_7,_na",6,"_1,_10,_5,_3,_9,_2,_8,_4,_7,_na",3,2,2,2,2,3,3,2,2,"a,f,j,e,c,i,b,h,d,g",2,2,2,3,2,3,3,2,2,3,3,3,"a,e,f,d,c,b",3,4,4,2,4,2,"a,b,c",3,3,3,6,2,2,3,"e,f,g,d,c,a,b",3,3,3,3,3,4,3,1,2,3,"g,h,e,b,a,d,f,c",4,2,3,4,3,2,2,2,2,"_3,_4,_1,_2,_na",4,"_3,_4,_1,_2,_na",1,"a,b,c",4,4,4,2,2,2,2,"a,e,f,d,c,b",3,3,2,3,3,2,"c,d,a,b",3,2,2,2,3,"c,d,a,b",4,2,4,2,2,"a,e,f,d,c,b",1,998,2,1,2,1,18,4,2,1, ,1,Business Manager Government Secondary School,Financial management
Administrative management
Human Resources
Facilities planning and management,Education,1320,1,3,1,1,2,1957,62,1101,1101,1101,2,2,998,3, ,5,2,1, ,1,Building Manager,Building and property maintenance
Administrative tasks,14,1499,2,1,2,1, ,1,2,2,2,5,18,3,0,0,0,0,0,0,1,0,1,1,3,1,1,1,2,1,1,0,12,2,3,4,1,2,2,1,21,2,2, ,.355288741459312,.534036161369746, ,.405359670514205,2
219810435,11-JUL-2019,1,2,3205,South Melbourne,322,228,3,25900,2162197,1,10,1,1,2,4,4,1,4,2,3,4,4,4,4,4,4,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,2,2,4,"_1,_2,_3,_4,_5,_6,_97,_na",0,0,0,0,0,0,1,0,"_1,_2,_3,_97,_na",0,0,0,1,0,6, , ,1,6,3,4,3,5,6,4,5,3,1, ,1, ,1, , ,1,4,1,999,0,1,1,1,0,1,0,0,2,1,6,0,5,0,998,998,1,2,1,1,7,0,5,3,0,"a,b,c,d,e,f,g,h,i",1,2,2,2,1,2,2,2,2,"a,b,c,d,e,f,g,h,i",3,3,3,3,2,3,2,3,3,3,2,3,3,2,1,2,2,1,2,3,3,1,1,"a,b,c,d",4,5,3,4,"a,b,c,d,e,f,g,h,i,j",2,1,1,2,2,2,2,3,3,1,"a,b,c,d,e,f,g,h,i,j",3,3,1,2,3,2,3,998,998,1,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_na",10,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,",8,3,3,2,2,3,3,2,2,"a,b,c,d,e,f,g,h,i,j",2,2,2,3,4,3,3,2,3,4,97,5,"a,b,c,d,e,f",3,3,2,3,3,2,"a,b,c",3,2,1,0,2,2,3,"a,b,c,d,e,f,g",3,1,5,2,3,5,4,2,3,1,"a,b,c,d,e,f,g,h",5,3,3,4,3,3,4,4,2,"_1,_2,_3,_4,_na",1,"_1,_2,_3,_4,_na",4,"a,b,c",2,3,3,2,3,2,2,"a,b,c,d,e,f",3,2,3,3,3,3,"a,b,c,d",2,3,3,2,3,"a,b,c,d",3,3,3,2,3,"a,b,c,d,e,f",1,1,1,1,2,998,19,0,1,5, ,1,SCHOOL CROSSING SUPERVISOR/COURIER,TRANSPORT GOODS IE ENVELOPES & PARCELS 30KG & LESS,HOSPITALS/MANUFACTURERS/BANKS,8999,5,1,2,1,2,1944,75,1101,1101,1101,2,4,998,7, ,6,1, , , , , , , , , , , , ,1,2,2,4,5,2,1,0,0,0,1,0,0,0,0,1,1,999,1,0,2,2,1,1, , ,6,4,5,2,2,2,1,21,2,4, ,.800517001642383,.783729021188415, ,.86455574478155,2
219810437,20-MAY-2019,2,2,3192,Beaumaris,219,223,3,20910,2166494,1,4,1,1,1,1,1,3,1,1,2,4,4,4,4,4,2,2,1,0,0,0,0,0,0,0, , , , , , , ,1,3,3,"_1,_3,_5,_4,_6,_2,_97,_na",0,1,0,0,0,0,0,0,"_1,_3,_2,_97,_na",0,0,0,1,0,1, ,3,2,1,4,4,2,6,10,6,10,3,6, ,6, , , , ,999,1,1,1,0,0,0,0,1,0,0,0,2,3,6,5,2,3,2,2,998,998,2,998,4,5,5,8,5,"g,c,e,f,a,d,b,h,i",3,4,3,3,3,4,3,4,4,"g,c,e,f,a,d,b,h,i",2,3,3,3,4,3,2,4,3,4,3,1,2,1,1,2,2,2,2,4,1,1,4,"a,b,d,c",2,3,3,2,"c,h,g,a,i,j,f,e,b,d",1,3,1,1,2,1,2,1,1,2,"c,h,g,a,i,j,f,e,b,d",998,998,3,1,998,1,3,1,998,2,"_3,_8,_7,_1,_9,_10,_6,_5,_2,_4,_na",8,"_3,_7,_1,_9,_10,_6,_5,_2,_4,_na",4,4,4,3,2,3,4,3,3,"c,h,g,a,i,j,f,e,b,d",2,1,3,3,2,3,3,3,2,3,97,97,"a,c,e,d,f,b",2,4,1,3,3,3,"a,c,b",5,3,3,9,2,3,3,"a,e,f,b,g,d,c",2,3,4,5,3,4,4,1,2,4,"a,b,h,d,c,e,f,g",4,2,1,4,3,1,1,2,1,"_1,_2,_4,_3,_na",4,"_1,_2,_4,_3,_na",2,"a,c,b",3,5,5,3,3,3,3,"a,c,e,d,f,b",3,2,2,3,3,3,"a,b,d,c",4,4,2,2,4,"a,b,d,c",3,3,3,2,1,"a,c,e,d,f,b",1,2,998,2,1,1,16,2,5,5, ,1,Sales consultant,Regularly put up with crude remarks from a male supervisor who influenced my bonuses.    Selling dubious finance options to reach sales targets,Home furniture and most other household related products.,6211,5,2,1,2,2,1946,73,1101,1101,2100,2,3,3,7, ,6,2,5, ,1,Academic Senior Lecturer level C/6,"Refrigeration mechanic, Trade Teacher, International Training Consultant (HE), Envoy.",24,2421,3,1,1,4, ,1,2,2,4,5,15,3,0,0,0,1,0,0,0,0,1,1,2,1,2,1,1,1,1,0,12,6,4,5,2,2,2,1,21,2,3, ,.619601518069685,.353286117826227, ,.36728762029961,2
219810438,20-AUG-2019,1,2,3551,White Hills - Ascot,200,203,4,21370,2168904,1,10,2,2,1,2,2,4,4,1,1,4,3,1,3,4,3,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,3,"_1,_2,_3,_4,_5,_6,_97,_na",0,0,0,0,0,0,1,0,"_1,_2,_3,_97,_na",0,0,0,1,0,2, ,2,1,1,4,4,2,999,999,999,999,999,2, ,2, ,2, , ,2,1,2,2,1,0,0,0,0,0,0,0,3,1,3,9,5,8,2,1,2,998,2,2,4,8,3,5,5,"a,b,c,d,e,f,g,h,i",2,3,2,3,2,3,3,3,4,"a,b,c,d,e,f,g,h,i",2,2,2,3,3,2,2,3,2,3,3,1,2,2,1,1,2,1,999,3,2,2,4,"a,b,c,d",4,3,2,1,"a,b,c,d,e,f,g,h,i,j",1,1,1,1,3,1,1,1,2,1,"a,b,c,d,e,f,g,h,i,j",1,1,1,1,1,1,1,1,3,1,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_na",8,"_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,",4,3,4,2,3,3,4,2,3,"a,b,c,d,e,f,g,h,i,j",2,1,3,4,3,4,3,2,1,3,97,5,"a,b,c,d,e,f",4,4,1,1,3,1,"a,b,c",3,4,4,1,2,1,5,"a,b,c,d,e,f,g",4,2,4,4,5,4,4,1,2,3,"a,b,c,d,e,f,g,h",4,2,3,4,5,3,3,1,1,"_1,_2,_3,_4,_na",2,"_1,_2,_3,_4,_na",4,"a,b,c",3,4,4,2,2,3,3,"a,b,c,d,e,f",3,1,2,3,3,3,"a,b,c,d",3,3,2,3,1,"a,b,c,d",4,2,3,1,1,"a,b,c,d,e,f",1,998,2,1,998,1,18,3,4,96,Volunteering,1,999,GUIDED TOURS - BOTANICAL GARDENS,GOOD WILL,4514,5,999,999,999,2,1939,80,2100,2100,2100,2,2,999,2, ,1,3, , , , , , , , , , , , ,1,2,999,2,4,3,999,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1, , ,6,4,5,2,2,2,1,22,2,2, ,.42498546305341,.424328345153525, ,.341053740731995,2
